"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
876,791.0487060546,173.4641815184,57.47486724854,65.16303100586,791.201965332,791.559143066,791.30255127,790.221191406,790.958679199,173.682922363,174.234115601,172.807357788,172.789398193,173.807113647,57.7913208008,57.4992980957,57.2355003357,57.5162315369,57.3319854736,65.0400619507,65.2150726318,65.051864624,65.1006240845,65.4075317383
877,790.1321899414,171.7590576172,57.4669631958,65.38823089602,790.395141602,789.815246582,789.74798584,790.06463623,790.637939453,171.518661499,171.849182129,171.873306274,171.14503479,172.409103394,57.2385787964,57.3478965759,57.7533416748,57.3740692139,57.620929718,65.1457824707,65.3048858643,65.3977737427,65.604095459,65.4886169434
878,789.9152099608,171.459954834,57.47640762326,65.33013458252,791.884033203,789.384643555,787.876281738,789.750061035,790.681030273,170.655426025,172.446060181,172.815063477,170.558944702,170.824279785,57.2283172607,57.1513328552,57.2473068237,57.9329681396,57.8221130371,64.9030303955,65.3921356201,65.4465332031,65.3367004395,65.5722732544
879,790.647558594,167.1920013428,57.20706787108,64.90816497804,791.346679688,790.158081055,790.50958252,790.116455078,791.106994629,166.766235352,165.992294312,168.13961792,167.271240234,167.790618896,57.2940063477,57.0430412292,57.1261863708,57.2868232727,57.285282135,64.7049255371,65.1232070923,64.8486328125,64.740852356,65.1232070923
880,788.387451172,166.864047241,57.20439987182,64.72258300782,789.140869141,788.652282715,788.293029785,787.622741699,788.22833252,166.91557312,166.523986816,166.88734436,167.051071167,166.942260742,57.2493591309,57.1148948669,57.4551582336,57.0805091858,57.1220779419,64.8932800293,64.5899658203,65.0493011475,64.4744949341,64.6058731079
881,788.5126586912,166.532409668,57.32880477908,64.873777771,788.873962402,787.794128418,788.443908691,788.118530273,789.332763672,166.642547607,165.877334595,165.97177124,166.770843506,167.399551392,57.3196678162,57.4171829224,57.2195892334,57.5690956116,57.1184883118,64.805519104,64.5555801392,64.9579467773,64.7146759033,65.3351669312
882,786.0852294922,164.7922790528,57.26136703492,64.56358947756,786.46081543,785.771057129,786.201599121,785.912658691,786.08001709,164.573745728,163.957366943,165.90145874,165.070037842,164.458786011,57.0815353394,57.4880065918,57.0907707214,57.3843345642,57.2621879578,64.2743377686,64.6310272217,64.5052871704,64.5222244263,64.8850708008
883,787.364086914,166.083340454,57.29513778686,64.7784210205,787.290710449,786.185180664,786.714355469,787.45904541,789.171142578,164.704620361,165.815750122,166.810882568,166.833465576,166.251983643,57.2934951782,57.0348320007,57.5039176941,57.3945999146,57.2488441467,64.8742904663,64.7044143677,64.5519866943,65.1940307617,64.5673828125
884,787.4432128908,163.6935699462,57.34173812866,64.77164611816,788.12878418,786.429504395,787.026367188,787.364074707,788.267333984,163.624282837,164.007659912,163.101821899,163.639175415,164.094909668,57.530090332,57.3391723633,57.4033241272,57.2693748474,57.1667289734,64.9866867065,64.6802902222,64.8142471313,64.6802902222,64.6967163086
885,785.1789794922,163.929550171,57.19249267578,64.54439392088,785.375366211,785.690429688,785.703308105,784.0625,785.063293457,161.978897095,164.238616943,164.357162476,163.693054199,165.380020142,56.9424514771,57.1990623474,57.1826400757,57.3463554382,57.2919540405,64.5489120483,64.9369049072,64.5637893677,64.3790359497,64.2933273315
886,785.4485229492,161.8280151368,57.35436325074,64.65411834716,784.861083984,785.312744141,783.864929199,786.606567383,786.597290039,161.430786133,162.074356079,162.586044312,161.745895386,161.302993774,57.5619087219,57.3550834656,57.3499488831,57.1687812805,57.3360939026,64.8989257812,64.5930480957,64.3841629028,64.6038208008,64.7906341553
887,784.4725830078,161.0284118652,57.09672622684,64.4486251831,783.989624023,787.246032715,784.724060059,783.035583496,783.367614746,160.906265259,161.220870972,160.794891357,161.304519653,160.915512085,57.0645980835,57.0928268433,57.3294219971,57.1246452332,56.8721389771,64.6587371826,64.3354110718,64.329246521,64.3723602295,64.5473709106
888,783.9361694336,161.5402984618,57.31073837282,64.53690032958,786.024047852,783.911132812,784.153869629,783.158752441,782.433044434,161.082305908,160.014282227,161.467727661,163.189071655,161.948104858,57.1451721191,57.252948761,57.128238678,57.5639610291,57.4633712769,64.7495803833,64.5227355957,64.1126708984,64.5453186035,64.754196167
889,784.9666137696,163.0519439698,56.9323928833,64.91350097654,786.416687012,783.271118164,785.422058105,785.190063477,784.53314209,163.066421509,162.651733398,163.201904297,163.098754883,163.240905762,56.6930274963,56.8962631226,56.7710342407,56.9368057251,57.3648338318,64.4221420288,64.7973098755,64.959487915,65.51222229,64.8763427734
890,784.2753051756,163.1465820314,56.7867401123,64.91062774658,783.130493164,783.559020996,783.624755859,784.611694336,786.450561523,163.857284546,164.069763184,162.378189087,162.504440308,162.923233032,56.7125282288,56.7186851501,57.0851287842,56.5169906616,56.9003677368,64.8609466553,64.946144104,65.3089904785,64.4123916626,65.0246658325
891,783.3387695314,164.480239868,57.0949813843,64.69651336672,782.165649414,783.028381348,783.471801758,782.674255371,785.353759766,163.989700317,163.714096069,166.085189819,164.256576538,164.355636597,57.0933380127,57.1805877686,57.5536994934,57.2750205994,56.3722610474,64.8178405762,64.8450393677,64.7367477417,64.5699539185,64.5129852295
892,785.0183471678,162.5849121094,57.26352386474,64.89964447022,786.35559082,783.925476074,784.866760254,784.942687988,785.001220703,160.754867554,162.656860352,162.625564575,164.846786499,162.040481567,57.2452507019,57.2216453552,57.3550834656,57.4916000366,57.0040397644,64.8835296631,64.8511962891,64.8409347534,64.8840408325,65.038520813
893,782.2033325194,162.3339477538,56.9368057251,64.64621582032,781.091491699,781.701721191,783.496948242,781.977294922,782.749206543,163.047943115,162.050750732,163.500091553,161.162872314,161.908081055,56.6432418823,57.0384254456,57.0507392883,56.8839454651,57.0676765442,64.4329223633,64.5335159302,64.7572784424,64.6038208008,64.9035415649
894,781.9661132814,163.3307281494,56.94111709596,64.99469146728,781.489746094,779.843811035,782.199035645,783.283447266,783.014526367,163.392318726,163.195755005,163.927597046,163.675094604,162.462875366,56.9763221741,57.2062492371,57.0984725952,56.8090133667,56.6155281067,64.6669464111,65.3325958252,65.0446777344,64.7618942261,65.1673431396
895,779.9597167968,163.8959869386,57.0786605835,64.43661804198,779.401428223,779.850524902,781.212585449,779.874633789,779.459411621,163.187530518,163.714096069,164.448013306,164.135452271,163.994842529,56.7951583862,57.4228286743,56.8598213196,57.238067627,57.0774269104,64.7706222534,64.0936813354,64.150138855,64.8732681274,64.2953796387
896,780.6500976564,162.6900238038,56.68738098146,64.18062057494,780.825622559,781.151000977,779.304931641,781.586730957,780.382202148,162.699981689,162.466461182,161.798248291,162.573730469,163.911697388,56.6560745239,56.8690605164,56.5719070435,56.4749069214,56.8649559021,64.3872451782,63.9017372131,64.2907562256,64.2784423828,64.044921875
897,779.2903686522,164.9114471436,56.72812957762,64.49050292968,779.098632812,779.988037109,779.011901855,779.432739258,778.920532227,165.19833374,163.001754761,165.20552063,164.879623413,166.272003174,56.8880500793,56.7936172485,56.6093711853,56.6986694336,56.6509399414,64.5981750488,64.6171646118,64.163482666,64.2471313477,64.8265609741
898,777.2280517578,163.3250793456,56.44288253784,64.02932357788,779.489196777,776.408325195,775.831970215,776.857421875,777.553344727,162.705627441,163.248092651,163.746429443,163.694091797,163.231155396,56.2465248108,56.7125282288,56.4087028503,56.4959487915,56.3507080078,63.7677841187,63.9587059021,63.9315032959,64.4560165405,64.0326080322
899,778.8162719726,163.0286437988,56.58894500734,64.19673614504,776.916931152,778.69732666,779.195617676,779.390686035,779.88079834,162.838546753,163.876281738,163.465194702,162.275543213,162.687652588,56.6868667603,56.5195579529,56.4194793701,56.5513763428,56.7674446106,64.0793075562,64.1424407959,64.5930480957,64.0716094971,64.0972747803
900,782.4783081054,164.476235962,56.53320922852,64.15855178832,781.686279297,783.034545898,782.782043457,783.77923584,781.109436035,164.653808594,164.359222412,164.390014648,163.864471436,165.11366272,56.7715492249,56.4518127441,56.3086242676,56.4584846497,56.6755752563,63.6333198547,64.6027984619,64.0218276978,64.4431838989,64.0916290283
901,782.4825195312,165.5899291994,56.58104171752,64.30112609864,785.259338379,781.753540039,784.29296875,781.107910156,779.998840332,166.14831543,163.903488159,165.411834717,166.625610352,165.860397339,56.6206626892,56.7458877563,56.6381111145,56.2408790588,56.6596679688,64.1757965088,64.3749237061,64.1013793945,64.5299224854,64.3236083984
902,782.2696289062,163.812536621,56.65094146726,64.32647857666,780.821533203,781.52154541,781.968566895,783.852111816,783.184387207,163.55140686,163.765426636,163.182403564,164.339202881,164.224243164,56.6673660278,56.6930274963,56.7387008667,56.7043151855,56.45129776,64.651550293,63.9807739258,64.4395904541,64.1352539062,64.4252243042
903,780.9088745118,165.5659088136,56.3215560913,63.9389961243,782.174377441,780.201049805,780.249816895,781.12121582,780.797912598,165.589935303,164.023574829,165.823440552,166.760070801,165.632522583,56.5857620239,56.2593536377,56.0879364014,56.2265090942,56.4482192993,64.0074615479,64.1896514893,63.687210083,63.764705658,64.0459518433
904,781.1841674804,165.8926269532,56.18976135254,64.04163894656,781.208496094,779.91619873,782.119995117,781.346008301,781.33013916,165.769042969,165.44468689,166.117523193,165.790603638,166.341278076,56.242931366,56.2952804565,56.0350761414,56.2152175903,56.1603012085,64.0331192017,63.8765869141,63.8981437683,64.2810058594,64.1193389893
905,778.0834838868,167.1655181884,56.33140945434,63.96948165892,779.452270508,777.092468262,778.923095703,778.978027344,775.971557617,167.564285278,166.947402954,167.127029419,166.522964478,167.665908813,56.3409538269,56.3029785156,56.1957130432,56.3789329529,56.4384689331,64.0900878906,63.9992485046,63.9048156738,63.8073043823,64.0459518433
906,780.107421875,166.188345337,56.37523880004,64.15321578982,780.610595703,779.886413574,780.103027344,779.764770508,780.172302246,166.316131592,166.505004883,166.05696106,165.6484375,166.41519165,56.399974823,56.2870674133,56.2880935669,56.3106765747,56.5903816223,64.2974319458,64.6089553833,63.9741020203,63.977180481,63.9084091187
907,779.9348754882,163.7319641116,56.28973617554,63.81613082886,780.601867676,779.906433105,779.750915527,779.788391113,779.62677002,164.463409424,163.577072144,162.845733643,163.343551636,164.430053711,56.5385475159,56.3240203857,56.2906608582,56.4210166931,55.8744354248,63.6538505554,63.8637580872,63.882232666,63.6985015869,63.9823112488
908,777.4041870118,164.6416961672,56.15024261474,64.09973831178,777.007263184,776.816345215,777.522521973,777.632873535,778.041931152,163.858825684,164.415679932,166.054901123,165.474960327,163.40411377,55.8888092041,56.2603797913,56.4405212402,56.2147026062,55.9468002319,64.1562957764,64.2399520874,64.074180603,63.9227790833,64.1054840088
909,780.4290161132,163.9792358396,56.200025177,64.09060134888,781.190551758,781.24029541,780.030151367,779.697570801,779.98651123,164.308929443,164.157531738,163.743362427,164.25453186,163.43182373,56.0843467712,56.4061355591,56.0165977478,56.3696975708,56.1233482361,63.9633216858,64.1804122925,64.0880355835,64.0870132446,64.134223938
910,776.6736694334,164.744342041,56.08331832886,63.88952178956,777.160705566,776.320068359,777.340332031,777.208984375,775.338256836,165.955337524,162.441833496,165.491897583,164.177536011,165.655105591,56.3142700195,55.8662261963,55.9237060547,56.3101615906,56.0022277832,63.5681419373,64.0033569336,63.8257789612,63.9792327881,64.0710983276
911,774.6975585938,163.689163208,55.9425933838,63.98416061402,774.492980957,774.445251465,776.421691895,774.956420898,773.171447754,163.228591919,165.39541626,162.856002808,163.291213989,163.674591064,56.0319976807,55.7481842041,55.8811073303,56.0940971375,55.9575805664,63.9648628235,64.0623779297,63.9207267761,63.6389656067,64.3338699341
912,774.6145996094,162.0650146484,55.90625686644,63.69809112548,773.051330566,774.317443848,775.132446289,775.465515137,775.106262207,162.789276123,161.368164062,161.826980591,161.923980713,162.416671753,55.6824913025,56.2218894958,55.7697410583,56.1377182007,55.7194442749,63.8709449768,63.8216743469,63.5476150513,63.3787651062,63.8714561462
913,775.213354492,163.8373779294,55.66175842288,63.34345474244,774.635131836,775.400878906,774.478637695,775.706787109,775.845336914,163.192672729,161.454391479,166.157546997,164.086700439,164.295578003,55.5957565308,55.8385124207,55.6850585938,55.7061004639,55.4833641052,63.215045929,63.3741455078,63.1139411926,63.8031997681,63.2109413147
914,772.836303711,164.8975891114,56.09881744384,63.83142547606,772.890686035,772.664367676,772.63873291,772.309753418,773.677978516,166.469589233,163.544219971,165.748001099,163.820846558,164.905288696,56.432308197,55.9426956177,56.1125717163,56.0186538696,55.9878578186,63.8170547485,63.7323722839,63.7862625122,63.8416900635,63.9797477722
915,775.4711914062,163.5248291016,56.02440032958,64.38088073732,777.149963379,773.702087402,776.585388184,775.346496582,774.572021484,163.581695557,163.561676025,162.401794434,163.696655273,164.382324219,56.0145454407,55.9724617004,56.0355873108,55.9385910034,56.1608161926,64.4139328003,64.5786743164,64.0490341187,64.3518295288,64.5109329224
916,773.277770996,164.2985595704,56.06196899414,64.45088348388,772.901977539,773.748291016,771.477294922,774.946655273,773.31463623,163.663803101,162.994049072,165.934295654,163.98765564,164.912994385,56.1017951965,56.3204269409,56.0576591492,55.8379974365,55.9919662476,64.3189849854,64.4585800171,64.2142868042,64.5473709106,64.7151947021
917,776.1227661134,165.0034179688,56.10446243284,64.2731048584,777.401428223,777.153503418,777.403442383,775.383911133,773.27154541,165.482147217,164.449035645,165.434936523,164.368972778,165.281997681,56.3188858032,56.0807533264,55.8749504089,56.1300201416,56.1177024841,64.0885467529,64.1029205322,64.2743377686,64.4267654419,64.4729537964
918,774.6125732424,164.3088226318,56.01269989014,64.09255218506,774.804504395,774.467346191,774.358032227,774.580749512,774.852233887,164.400787354,165.138290405,163.626342773,164.347412109,164.031280518,56.1295089722,56.0376434326,56.0181388855,55.9442367554,55.933971405,64.0767440796,64.2440567017,63.770866394,64.0274734497,64.3436203003
919,777.227746582,164.5888366698,55.83502197264,63.6677078247,776.774780273,776.469909668,777.54309082,777.190490723,778.160461426,164.210906982,163.98097229,166.221710205,164.476745605,164.053848267,55.8031005859,55.5967826843,55.8462104797,56.0330238342,55.8959922791,63.5814857483,63.5050163269,63.5322151184,64.0167007446,63.7031211853
920,774.7583251952,162.7687469482,55.72868270874,64.07869415284,774.621276855,774.645935059,774.310791016,775.150939941,775.062683105,163.163421631,162.589630127,162.408462524,162.901672363,162.780548096,55.7954025269,55.6337356567,55.9047164917,55.6008911133,55.7086677551,63.906867981,64.0367126465,64.4524230957,63.9910354614,64.0064315796
921,773.3750976564,161.7706329346,55.6451286316,64.1827758789,772.083435059,773.493774414,773.947937012,773.85144043,773.498901367,162.046646118,162.227294922,161.443603516,161.587310791,161.548309326,55.9878578186,55.3068122864,55.6978874207,55.5634231567,55.6696624756,64.2445678711,64.274848938,63.8611907959,64.3841629028,64.1491088867
922,770.816369629,162.2959716798,55.5094329834,63.8147972107,771.069824219,770.81829834,770.398498535,771.071838379,770.723388672,162.768753052,161.65814209,162.253479004,162.297607422,162.501876831,55.366859436,55.7723045349,55.6645278931,55.4346046448,55.3088684082,63.6718139648,63.6256217957,64.0300445557,63.9853935242,63.7611122131
923,768.3294067384,162.4399810792,55.5697883606,63.77394332886,768.350769043,768.525268555,767.629150391,768.637145996,768.504699707,162.265792847,162.561920166,161.942977905,162.990463257,162.438751221,55.5824127197,55.5064582825,55.423828125,55.6635017395,55.6727409363,63.3946723938,63.5547981262,63.8786430359,64.0238800049,64.0177230835
924,767.0386474612,161.577972412,55.46211471556,64.10178985596,767.958679199,766.963500977,766.217773438,766.129516602,767.92376709,162.197021484,161.381515503,161.126434326,161.082305908,162.102584839,55.5880584717,55.721496582,55.22315979,55.4730987549,55.3047599792,64.5663604736,64.0721282959,64.0331192017,63.6969604492,64.1403808594
925,766.9480102538,163.1039855958,55.26811752318,63.47678985596,766.414367676,766.537536621,767.434143066,766.948608398,767.405395508,163.79057312,162.302749634,162.937088013,164.235534668,162.253982544,55.228805542,55.1379623413,55.6922454834,55.2164878845,55.0650863647,63.0887947083,63.8360443115,63.7421264648,63.5173339844,63.1996498108
926,767.4397949216,165.356716919,55.39775695802,63.40863265992,768.657165527,767.878601074,766.660217285,766.016601562,767.98638916,164.529098511,165.477020264,166.186798096,166.096984863,164.493682861,55.384311676,55.5926780701,55.1538734436,55.5670166016,55.2909049988,63.1791191101,63.552230835,63.2063217163,63.8206481934,63.2848434448
927,767.7745239258,163.7934509276,55.40391540528,63.48407592776,768.897338867,767.983825684,766.696655273,768.081848145,767.21295166,164.141616821,162.729232788,164.855514526,163.871154785,163.369735718,55.7528038025,55.1595191956,55.2847442627,55.2580566406,55.564453125,63.7857475281,62.8172988892,63.423412323,63.6482048035,63.745716095
928,768.8962036134,164.4388702394,55.47299499512,63.88305511474,769.738525391,769.091308594,769.04309082,768.695129395,767.912963867,165.079788208,165.358459473,164.47366333,163.717178345,163.565261841,55.2457389832,55.2883377075,55.3904685974,55.6460533142,55.7943763733,63.8868522644,64.1116409302,63.8847999573,63.3951873779,64.1367950439
929,768.7148315428,163.5881561278,55.68310852052,64.08546829222,770.041809082,768.364074707,768.912231445,770.202453613,766.053588867,163.145446777,163.261947632,162.961212158,162.982757568,165.589416504,55.6963500977,55.7620429993,55.4340934753,56.1638946533,55.359161377,63.8545188904,64.0521087646,64.2163391113,64.288192749,64.0161819458
930,771.36295166,162.56222229,55.77015151976,64.46083984374,772.578186035,771.713867188,770.786499023,769.734924316,772.001281738,162.895507812,163.097717285,162.155441284,161.898834229,162.76361084,55.5444374084,55.9442367554,55.8780288696,55.403301239,56.0807533264,64.7516326904,64.0941925049,64.6382064819,64.2538070679,64.5663604736
931,769.8552124022,163.8749481202,55.79642715454,64.54983062744,770.820861816,768.938415527,770.750061035,769.108276367,769.658447266,163.76953125,163.482131958,164.246826172,164.576828003,163.299423218,55.5341720581,55.9621963501,55.6942977905,55.9555244446,55.8359451294,64.4657669067,64.8157806396,64.4549865723,64.3174438477,64.6951751709
932,770.0469482422,163.1824035644,55.51066513062,64.32329711914,770.388244629,769.692321777,771.883239746,768.962524414,769.308410645,162.790298462,162.593734741,164.487014771,163.032028198,163.00894165,55.4736099243,55.2272644043,55.6404075623,55.7948875427,55.4171562195,64.2594528198,64.5252990723,63.9027633667,64.6602783203,64.2686920166
933,772.1231445312,162.067074585,55.70794830324,64.19098815918,772.540710449,772.926635742,770.449829102,772.867126465,771.831420898,162.260665894,163.409255981,161.155181885,161.876251221,161.634017944,55.4936256409,55.7481842041,55.5177497864,56.0925559998,55.687625885,64.6012573242,63.9499778748,64.409828186,64.204536438,63.7893409729
934,773.5786376952,162.5307189938,55.68967742922,63.81900482178,774.13684082,775.48248291,772.147583008,772.292297363,773.833984375,162.239624023,162.749252319,162.745147705,162.852401733,162.067169189,56.0535507202,55.2236709595,55.6409225464,55.7810325623,55.7492103577,63.8545188904,63.9191856384,63.9956550598,63.7375068665,63.5881576538
935,776.9923950196,161.417025757,56.09994659424,64.22445068358,777.464050293,776.43347168,776.672668457,776.697814941,777.693969727,160.817474365,161.93989563,161.934768677,160.777450562,161.615539551,56.1875038147,56.2111091614,56.1192436218,56.0735664368,55.9083099365,64.0710983276,63.9653778076,64.3133392334,64.7228927612,64.0495452881
936,778.3441040038,162.0715911866,56.54532089232,64.53084411622,777.141235352,777.741149902,779.274169922,780.486877441,777.077087402,161.3697052,162.410003662,162.266311646,162.232437134,162.079498291,56.1741600037,56.9024200439,56.483631134,56.4636154175,56.7027778625,64.6931228638,64.3477249146,64.856842041,64.4401092529,64.3164215088
937,776.3971557618,163.4002166748,56.20649108886,64.40612945558,777.088378906,778.060913086,777.018554688,774.350341797,775.467590332,162.838546753,163.103881836,162.922714233,163.863449097,164.272491455,56.2788543701,56.0771598816,56.347114563,56.1700515747,56.1592750549,64.1968383789,64.5802154541,64.3420791626,64.507850647,64.4036636353
938,776.1496582032,161.865686035,56.15568237304,64.01628799438,775.235107422,776.238952637,775.084716797,778.669067383,775.520446777,161.568328857,162.582443237,161.067932129,163.003295898,161.106430054,56.6766014099,55.9488525391,56.0663833618,56.0109558105,56.0756187439,64.1465454102,63.9633216858,63.8627319336,64.0823898315,64.0264511108
939,777.8960693362,161.4632141116,56.1006652832,64.05734558104,779.159729004,778.568969727,775.661621094,777.991638184,778.098388672,159.529800415,161.487228394,162.287353516,161.881393433,162.1302948,56.0725402832,56.2116241455,55.9134407043,56.5657463074,55.7399749756,64.5052871704,63.8452835083,64.0326080322,64.0982971191,63.8052520752
940,773.0154296874,160.5493743896,55.94095077516,63.6227493286,774.295410156,771.245300293,775.148376465,772.470397949,771.917663574,161.5806427,159.465133667,160.694824219,159.852111816,161.154159546,56.1053886414,55.8985595703,55.8908615112,55.7733306885,56.0366134644,63.5743026733,63.776512146,63.3371925354,63.6333198547,63.7924194336
941,772.7971923828,160.2880371092,56.05775985718,63.51148223878,773.872009277,771.069274902,773.932006836,773.541992188,771.570678711,161.725875854,159.329650879,159.523132324,160.389450073,160.472076416,56.0371284485,56.0417480469,55.7702522278,56.0668945312,56.3727760315,63.2858695984,63.5440216064,63.5014228821,63.4850006104,63.7410964966
942,769.943774414,159.6846984864,55.75670471192,63.6025291443,770.970214844,769.540893555,770.336914062,767.476196289,771.39465332,160.84211731,160.500305176,160.445907593,158.321685791,158.313476562,55.7666625977,55.3565979004,55.9596328735,55.8405647278,55.8600654602,63.8165435791,63.3110198975,63.9617843628,63.5835380554,63.3397598267
943,763.5741088866,158.5918426516,55.69183349608,63.5827178955,763.311950684,765.241149902,763.435119629,762.408691406,763.473632812,158.703521729,158.5834198,158.215438843,158.532623291,158.924209595,55.8631477356,55.7389450073,55.6722297668,55.4597549438,55.7250900269,63.2453269958,64.1650161743,63.5019378662,63.3094787598,63.6918296814
944,763.5673095702,158.6939727784,55.8385116577,63.54545822142,764.024291992,762.361450195,764.244445801,764.249572754,762.956787109,158.215957642,159.323486328,158.643478394,158.673233032,158.613708496,55.8138771057,56.0658683777,55.8811073303,55.4063796997,56.0253257751,63.4495887756,63.4485626221,63.6718139648,63.512714386,63.6446113586
945,765.369458008,160.444985962,55.4490791321,63.9713294983,766.02331543,766.55090332,765.081542969,764.622192383,764.569335938,160.765136719,159.162338257,161.118743896,161.799789429,159.378921509,55.6773605347,55.3802032471,55.3648071289,55.3211860657,55.5018386841,64.1619415283,63.848361969,64.2733078003,63.9022483826,63.6707878113
946,762.7415527344,158.3735168456,55.57656326294,63.88736572264,762.602172852,763.510559082,762.530334473,762.503601074,762.561096191,158.775375366,158.790771484,158.60446167,158.170791626,157.526184082,55.6978874207,55.7646064758,55.5121040344,55.4838752747,55.4243431091,63.7836952209,64.2466201782,64.0295257568,63.7903671265,63.5866203308
947,764.8328247068,159.043786621,55.59432144164,63.61063690186,764.536499023,766.209106445,764.150024414,764.158752441,765.109741211,159.846984863,159.253692627,159.079193115,158.760482788,158.278579712,55.6665840149,55.7137985229,55.5531616211,55.4269065857,55.6111564636,63.9166183472,63.3608016968,63.8570861816,63.2263374329,63.6923408508
948,767.4197631834,158.0650756834,55.64276885988,63.91477127076,767.773376465,768.618164062,767.517272949,766.353271484,766.836730957,158.710708618,158.164642334,157.331161499,157.122802734,158.996063232,55.9047164917,55.5552139282,55.5013237,55.7943763733,55.4582138062,64.0716094971,63.8278312683,63.8047370911,63.7036323547,64.1660461426
949,766.606115723,157.513256836,55.380821228,63.7449989319,767.284301758,765.172912598,767.329956055,767.146728516,766.096679688,157.205429077,157.082763672,157.628326416,158.144622803,157.505142212,55.4674530029,55.4017601013,55.41664505,54.9988822937,55.6193656921,63.6086883545,63.9371490479,63.4449691772,64.0156707764,63.7185173035
950,764.5320678712,157.1187927244,55.43337478638,63.60242462158,765.786193848,765.760498047,763.524902344,764.470825195,763.117919922,157.11869812,156.93649292,157.122802734,157.141265869,157.274703979,55.3565979004,55.0127372742,55.3483848572,55.5629119873,55.8862419128,63.332572937,63.6795120239,64.0238800049,63.7821540833,63.1940040588
951,767.0737548826,156.6555633544,55.41274337768,63.89413909912,767.116455078,767.018432617,767.370483398,766.790039062,767.073364258,157.143844604,157.832077026,155.928527832,155.826400757,156.546966553,55.509021759,55.5721511841,55.242149353,55.3437652588,55.3966293335,64.2029953003,63.6533355713,64.5391540527,63.8847999573,63.190410614
952,767.423864746,157.726550293,55.40884170534,63.86416854858,767.42388916,767.86932373,766.959411621,767.556274414,767.310424805,157.736099243,158.524917603,157.489242554,158.229812622,156.652679443,55.4315261841,55.3447914124,55.6157722473,55.4761772156,55.1759414673,63.6836166382,63.9510040283,63.8473358154,63.8273200989,64.0115661621
953,766.1529174806,157.9849060058,55.55059509278,63.62808685302,767.380737305,766.796691895,766.649414062,765.685058594,764.252685547,158.138458252,158.525939941,157.326034546,159.051483154,156.882614136,55.4772033691,55.9185752869,55.2334251404,55.5064582825,55.617313385,63.5455589294,63.3520774841,63.7744560242,63.6630897522,63.8052520752
954,765.2370483398,156.5441955568,55.50573883056,63.8486694336,764.115112305,766.30456543,765.100524902,765.802124023,764.862915039,155.987045288,155.935714722,157.532867432,157.651931763,155.613418579,55.2483062744,55.4109992981,55.6126937866,55.6778717041,55.5788230896,64.0880355835,63.9684562683,63.9756393433,63.5717353821,63.6394805908
955,766.7464355468,156.1776489258,55.77456359862,63.58538665772,766.330200195,767.859619141,765.724609375,766.746948242,767.070800781,155.778152466,156.565444946,156.12046814,155.933151245,156.491027832,55.9437217712,55.6368141174,55.7512626648,55.8195228577,55.721496582,63.4680633545,63.9828262329,63.5409431458,63.4757614136,63.4593391418
956,769.3503051758,156.309136963,55.9112869263,63.92288055418,768.838806152,769.397216797,769.457763672,770.033630371,769.024108887,157.143325806,156.176422119,157.186950684,155.845901489,155.193084717,55.9473152161,55.552646637,55.9570655823,56.0463676453,56.0530395508,63.9510040283,64.1059951782,63.8098716736,63.8601646423,63.8873672485
957,769.9264526368,159.814642334,55.98098297122,64.02337036136,769.619934082,770.461120605,769.71081543,770.252258301,769.588134766,159.611404419,160.579864502,160.472076416,157.998352051,160.411514282,55.977596283,55.7558822632,55.9442367554,56.4107551575,55.816444397,63.8529815674,64.0777740479,64.1932449341,63.9007110596,64.0921401978
958,768.6200927734,159.834866333,55.84887924194,63.80453338624,768.141357422,770.135253906,768.702819824,767.455688477,768.665344238,159.98348999,158.358123779,159.297836304,160.408950806,161.125930786,55.844669342,55.7687149048,55.7871894836,56.1808319092,55.6629905701,63.8719711304,63.778049469,63.596370697,63.6353759766,64.1408996582
959,768.7731323244,158.758847046,56.00982513428,63.88089904784,768.540649414,768.664306641,769.799072266,768.278930664,768.582702637,158.874420166,158.590103149,159.108459473,158.719940186,158.501312256,56.1120605469,55.986831665,55.9570655823,55.9709243774,56.0222434998,63.8514404297,63.8252677917,63.9248313904,64.115234375,63.6877212524
960,772.335095215,158.8653900146,56.19232635496,63.86930236818,772.898925781,773.209411621,772.626403809,771.270996094,771.66973877,159.853652954,158.669128418,158.060974121,158.049163818,159.694030762,55.9878578186,56.3589172363,56.1638946533,56.6735229492,55.7774391174,63.7041473389,63.5399169922,64.0603256226,64.0649414062,63.977180481
961,769.5167968752,157.024157715,56.3357223511,64.21161880492,768.721313477,770.019775391,769.560424805,769.898620605,769.383850098,156.622924805,155.797149658,156.600341797,158.377105713,157.723266602,56.6452980042,56.4441146851,56.1952018738,56.133102417,56.2608947754,64.4734649658,64.4052047729,63.744178772,63.9191856384,64.5160598755
962,768.4141845704,160.015109253,55.99237594604,63.87474136354,769.059997559,767.936584473,768.511413574,767.343811035,769.219116211,159.016067505,159.909591675,159.70892334,161.072555542,160.368408203,56.4164009094,56.0905036926,55.6383552551,56.1264305115,55.6901893616,63.8678627014,63.9920654297,63.9279098511,64.1024093628,63.4834594727
