"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawPPAO2","rawPPAO3","rawPPDP2","rawPPDP3","rawComb2","rawComb3"
333,81.527305603,49.88616752625,21.5029592514,22.04235458375,81.4780349731,81.5765762329,49.6834449768,50.0888900757,21.6358833313,21.3700351715,21.8406581879,22.2440509796
334,81.31380462645,49.7855758667,21.0546607971,21.71466255185,81.4985656738,81.1290435791,50.1427764893,49.4283752441,21.253534317,20.8557872772,21.5029582977,21.926366806
335,82.41748809815,50.47098350525,20.9489364624,21.5483798981,82.4434051514,82.3915710449,50.8079147339,50.1340522766,21.0728797913,20.8249931335,21.2956180573,21.8011417389
336,83.7721405029,50.2369556427,21.2119626999,21.61099243165,83.6079101562,83.9363708496,51.1866722107,49.2872390747,21.2360839844,21.1878414154,21.567111969,21.6548728943
337,80.87756729125,48.81096839905,20.79137802125,21.42238330845,80.9848327637,80.7703018188,48.8607521057,48.7611846924,20.7279949188,20.8547611237,21.331029892,21.5137367249
338,80.2457923889,46.6633930206,20.53271389005,21.26764678955,80.319694519,80.1718902588,46.6287498474,46.6980361938,20.7613544464,20.3040733337,21.2422428131,21.293050766
339,77.75512695315,45.92922973635,20.3566789627,21.04696178435,77.7571792603,77.753074646,45.5484199524,46.3100395203,20.4369983673,20.2763595581,21.0672340393,21.0266895294
340,78.54189682005,46.41627693175,20.61662578585,20.8542470932,79.2137069702,77.8700866699,45.6890411377,47.1435127258,20.6058483124,20.6274032593,20.730047226,20.9784469604
341,80.12544250485,49.74246406555,20.1336841583,21.40698719025,80.2637557983,79.9871292114,50.0006141663,49.4843139648,20.2209320068,20.0464363098,21.462928772,21.3510456085
342,79.974811554,50.9528980255,20.11212921145,20.7911205292,80.1729125977,79.7767105103,50.5317993164,51.3739967346,20.1244468689,20.099811554,20.7295341492,20.8527069092
343,78.84906005855,48.2315406799,19.7282381058,20.4847278595,78.9026947021,78.795425415,48.2777290344,48.1853523254,19.6569004059,19.7995758057,20.5057697296,20.4636859894
344,79.3379020691,50.5795288086,19.7521038055,20.6168823242,78.7707901001,79.9050140381,50.551815033,50.6072425842,19.8704013824,19.6338062286,20.3353805542,20.8983840942
345,77.54778671265,49.21846580505,19.86732196805,20.4303255081,77.5816574097,77.5139160156,49.11120224,49.3257293701,19.7431221008,19.9915218353,20.2234973907,20.6371536255
346,75.77896499635,47.33443069455,19.65741443635,20.17294502255,75.5462188721,76.0117111206,46.5856399536,48.0832214355,19.6943664551,19.6204624176,20.1172599792,20.2286300659
347,73.581867218,44.0010547638,19.52115345,20.0495157242,73.4717788696,73.6919555664,43.8137283325,44.1883811951,19.3782215118,19.6640853882,19.928396225,20.1706352234
348,73.7209510803,43.528635025,19.08517169955,19.8124074936,74.0850830078,73.3568191528,43.3395118713,43.7177581787,19.2093715668,18.9609718323,19.5183315277,20.1064834595
349,73.59521102905,46.35699844365,18.9024658203,19.5758123398,73.6047058105,73.5857162476,47.5161094666,45.1978874207,18.8342075348,18.9707241058,19.5706806183,19.5809440613
350,73.46998214725,44.3482494354,18.68383312225,19.4295434952,73.4148101807,73.5251541138,44.2484283447,44.4480705261,18.5704116821,18.7972545624,19.5624675751,19.2966194153
351,71.8720703125,43.8173217773,18.5906839371,19.0785007477,71.5456619263,72.1984786987,43.9148330688,43.7198104858,18.6386699677,18.5426979065,19.0246124268,19.1323890686
352,71.3018798828,43.48244476315,18.28839492795,18.990483284,71.4296722412,71.1740875244,43.4801368713,43.484752655,18.1500816345,18.4267082214,18.8839893341,19.0969772339
353,69.47660446165,42.64461135865,18.1993522644,18.75517082215,69.2936401367,69.6595687866,42.0513267517,43.2378959656,18.2475948334,18.1511096954,18.8444709778,18.6658706665
354,68.9277153015,42.1375484467,18.1880607605,18.745932579,68.3159561157,69.5394744873,42.0313110352,42.2437858582,18.149055481,18.22706604,18.6792144775,18.8126506805
355,68.95183563235,42.8111495972,18.297121048,18.3528051376,69.1345443726,68.7691268921,42.7405815125,42.8817176819,18.280954361,18.313287735,18.114156723,18.5914535522
356,68.98878860475,43.7146778107,17.6363477707,18.35408782955,68.9128341675,69.064743042,43.0905990601,44.3387565613,17.7056331635,17.5670623779,18.3646087646,18.3435668945
357,70.07861328125,44.74676704405,17.5655231476,18.3168792725,69.032409668,71.1248168945,45.0059432983,44.4875907898,17.5537185669,17.5773277283,18.0371742249,18.5965843201
358,69.364982605,45.93230819705,17.3281583786,17.9512090683,68.8502197266,69.8797454834,46.2176589966,45.6469573975,17.2688808441,17.3874359131,17.9843120575,17.9181060791
359,69.645198822,46.21329689025,17.43208503725,18.05051708225,69.1437835693,70.1466140747,46.1494026184,46.2771911621,17.5516662598,17.3125038147,18.1346855164,17.9663486481
360,68.0714035034,44.4804058075,17.54294109345,17.8303451538,67.9176940918,68.225112915,42.6215171814,46.3392944336,17.438243866,17.6476383209,17.6630344391,17.9976558685
361,67.23793411255,44.53198242185,17.45030498505,17.7443809509,67.4034500122,67.0724182129,44.2068557739,44.8571090698,17.2965946198,17.6040153503,17.7061462402,17.7826156616
362,67.1540222168,42.7298049927,17.26092624665,17.8044281006,67.0180206299,67.2900238037,41.5750579834,43.884552002,17.3232822418,17.1985702515,17.8334255219,17.7754306793
363,65.2099380493,42.74212265015,16.9971294403,17.4377307892,64.7706222534,65.6492538452,42.5645484924,42.9196968079,16.7715682983,17.2226905823,17.3648529053,17.5106086731
364,63.7328853607,41.5378494263,16.7258930206,17.3784532547,63.8422012329,63.6235694885,41.5940475464,41.4816513062,16.8757534027,16.5760326385,17.6758651733,17.0810413361
365,64.0072021484,39.21680259705,16.69253349305,17.1362133026,64.2373809814,63.7770233154,39.0782318115,39.3553733826,16.6253013611,16.759765625,17.1549453735,17.1174812317
366,63.34873962405,40.0823516846,16.10976982115,16.9093694687,63.8991699219,62.7983093262,40.3792495728,39.7854537964,16.150056839,16.0694828033,16.9085998535,16.9101390839
367,63.6705303192,41.0805683136,16.142616272,16.7528371811,64.8204040527,62.5206565857,40.5963439941,41.5647926331,16.3738231659,15.9114093781,16.9358005524,16.5698738098
368,63.14704322815,40.6350917816,15.93758392335,16.4951992035,61.3207435608,64.9733428955,41.092628479,40.1775550842,15.9437427521,15.9314250946,16.3789539337,16.6114444733
369,61.41876983645,38.9940662384,15.8446907997,16.4690246582,62.1259880066,60.7115516663,39.341003418,38.6471290588,15.9745359421,15.7148456573,16.5724391937,16.3656101227
370,59.665605545,38.28941345215,15.86958217625,16.4959688187,59.1518707275,60.1793403625,37.6884307861,38.8903961182,15.9155158997,15.8236484528,16.6432628632,16.3486747742
371,58.6235084534,37.6442909241,15.99840068815,16.2881145477,58.8218688965,58.4251480103,38.0343399048,37.2542419434,15.6542854309,16.3425159454,16.3312244415,16.2450046539
372,58.80955314635,36.6288833618,15.7215175629,16.21472358705,58.6535339355,58.9655723572,37.1018180847,36.1559486389,15.6435079575,15.7995271683,16.1947078705,16.2347393036
373,56.13412666325,35.3768787384,15.60578632355,15.94117689135,56.4600219727,55.8082313538,35.6283569336,35.1254005432,15.3078613281,15.903711319,15.9298858643,15.9524679184
374,55.62629508975,34.4528236389,15.6681423187,16.14338541035,55.8102836609,55.4423065186,34.5028610229,34.4027862549,15.6917505264,15.644534111,15.9206476212,16.3661231995
375,54.41868400575,33.441778183,15.3558473587,15.81749010085,54.2793426514,54.5580253601,33.0750808716,33.8084754944,15.3817653656,15.3299293518,15.8431510925,15.7918291092
376,54.56033325195,32.53157806395,15.2131719589,15.8626537323,54.6591300964,54.4615364075,32.6716880798,32.3914680481,15.4120454788,15.014298439,15.6332435608,16.0920639038
377,53.2901096344,32.96935653685,15.1995716095,15.57807207105,53.156414032,53.4238052368,32.8913459778,33.0473670959,15.0440654755,15.3550777435,15.5187950134,15.6373491287
378,52.7502002716,31.31139469145,14.7715444565,15.363802433,53.0948295593,52.4055709839,31.2988204956,31.3239688873,14.7643594742,14.7787294388,15.3627758026,15.3648290634
379,51.45790863035,30.3452539444,14.58344888685,15.2470445633,51.5659408569,51.3498764038,30.7060489655,29.9844589233,14.6919956207,14.474902153,15.2431955338,15.2508935928
380,51.4142856598,30.17897033695,14.524684906,14.7715444565,51.6408729553,51.1876983643,30.7311973572,29.6267433167,14.4512939453,14.5980758667,14.795665741,14.747423172
381,51.9400806427,30.4766387939,14.40253829955,14.8084964752,51.9287910461,51.9513702393,30.5900611877,30.3632164001,14.3322267532,14.4728498459,14.9670820236,14.6499109268
382,51.97959899905,30.11533069615,14.221370697,14.7376718521,52.1530685425,51.8061294556,30.4360942841,29.7945671082,14.1361761093,14.3065652847,14.492351532,14.9829921722
383,52.49102401735,30.2598028183,14.1895513535,14.60166788105,52.5651855469,52.4168624878,30.0747871399,30.4448184967,14.1751813889,14.2039213181,14.6540164948,14.5493192673
384,51.809720993,30.61392593385,14.1487503052,14.5721578598,52.013469696,51.60597229,30.3765602112,30.8512916565,14.0771560669,14.2203445435,14.4990234375,14.6452922821
385,52.28445243835,30.714261055,13.937046051,14.6509375572,52.28855896,52.2803459167,30.7522392273,30.6762828827,13.9467973709,13.9272947311,14.8485279083,14.4533472061
386,51.5346355438,30.806640625,13.97810411455,14.44128608705,51.0162811279,52.0529899597,30.337556839,31.275724411,13.9976062775,13.9586019516,14.474902153,14.4076700211
387,50.54026985165,29.8882303238,13.81643915175,14.4222974777,50.9413528442,50.1391868591,29.9074764252,29.8689842224,13.92370224,13.7091760635,14.5267381668,14.3178567886
388,50.9059391022,29.1992301941,13.88546705245,14.36276388165,50.7376022339,51.0742759705,28.6993522644,29.6991081238,13.9781036377,13.7928304672,14.3276081085,14.3979196548
389,50.02294158935,28.89155483245,13.4792523384,14.13181400295,49.9764938354,50.0693893433,28.9795722961,28.8035373688,13.4679613113,13.4905433655,14.2136726379,14.049955368
390,50.10916137695,29.41042137145,13.80181217195,14.10230350495,50.7560768127,49.4622459412,29.3855304718,29.4353122711,13.6316795349,13.971944809,14.2075138092,13.9970932007
391,49.0077896118,28.3439464569,13.25471782685,13.87494659425,48.2695198059,49.7460594177,28.7686367035,27.9192562103,13.4038085938,13.1056270599,13.9632205963,13.7866725922
392,48.03754234315,28.35883045195,13.2244381905,13.9470539093,47.729095459,48.3459892273,28.5756664276,28.1419944763,13.057384491,13.39149189,14.1233453751,13.7707624435
393,47.207408905,28.13275527955,13.00323963165,13.54058218,47.1291427612,47.2856750488,27.9500484467,28.3154621124,13.1184577942,12.8880214691,13.5495634079,13.5316009521
394,46.91487121585,28.0778417587,12.92420339585,13.66067647935,46.8340377808,46.9957046509,27.6020851135,28.5535984039,12.9557666779,12.8926401138,13.750746727,13.5706062317
395,48.47429466245,28.79070568085,12.9834804535,13.4050922394,48.1735458374,48.7750434875,28.0367832184,29.5446281433,13.0496864319,12.9172744751,13.4125337601,13.3976507187
396,49.20101737975,29.5538663864,13.01068115235,13.63013982775,48.9608306885,49.441204071,29.0021533966,30.1055793762,13.0522518158,12.9691104889,13.7625513077,13.4977283478
397,49.28133583065,29.7283620834,12.71429538725,13.50465679165,49.9267120361,48.6359596252,29.7257957458,29.730928421,12.704287529,12.7243032455,13.4771995544,13.5321140289
398,48.70704078675,30.23183250425,12.54313611985,13.49541902545,48.9926490784,48.4214324951,30.1071205139,30.3565444946,12.5477552414,12.5385169983,13.1708059311,13.8200321198
399,48.1412143707,28.50253200535,12.5090069771,13.2518954277,48.0688514709,48.2135772705,28.5659141541,28.4391498566,12.4538354874,12.5641784668,13.0445537567,13.4592370987
400,342.988571167,98.8364753723,39.75927734375,47.55126571655,342.947509766,343.029632568,98.2501220703,99.4228286743,39.7726211548,39.7459335327,47.4221916199,47.6803398132
401,339.5214996335,96.69608306885,39.33895111085,47.0531845093,338.839691162,340.203308105,96.7802505493,96.6119155884,39.2265548706,39.4513473511,47.1712265015,46.9351425171
402,338.6500549315,95.69093704225,39.07412719725,46.2982349396,338.752441406,338.547668457,95.6373062134,95.7445678711,38.9227256775,39.225528717,46.1437568665,46.4527130127
403,333.8296051025,95.86543655395,39.14777565,45.85558128355,333.915313721,333.743896484,96.0637969971,95.6670761108,38.7733802795,39.5221710205,46.106803894,45.6043586731
404,332.9525146485,96.1541213989,38.6101760864,45.596660614,332.935058594,332.969970703,95.999130249,96.3091125488,38.605556488,38.6147956848,45.1414337158,46.0518875122
405,332.0143585205,96.6078109741,38.592212677,45.5948638916,331.403106689,332.625610352,96.5872802734,96.6283416748,38.630191803,38.554233551,45.44115448,45.7485733032
406,330.17137146,93.94367599485,38.2886428833,44.8365802765,330.353057861,329.989685059,93.6793670654,94.2079849243,38.3602371216,38.217048645,44.9494895935,44.7236709595
407,329.969680786,92.34858703615,37.9830188751,44.8437652588,329.174194336,330.765167236,91.8410110474,92.8561630249,37.8716506958,38.0943870544,45.0115890503,44.6759414673
408,325.1887664795,91.39937973025,37.36971855165,43.9386997223,325.359405518,325.018127441,90.8746109009,91.9241485596,37.6114463806,37.1279907227,44.0944633484,43.7829360962
409,322.447906494,92.86026382445,37.5904045105,43.84169960025,322.409423828,322.48638916,92.4645690918,93.2559585571,37.1151618958,38.0656471252,43.6849098206,43.9984893799
410,318.593597412,90.7855682373,37.1693058014,43.3859577179,318.795806885,318.391387939,91.1543197632,90.4168167114,37.0114898682,37.3271217346,43.3969917297,43.3749237061
411,317.62953186,91.90464782715,36.72074890135,43.2065887451,317.480957031,317.778106689,91.7732620239,92.0360336304,36.5557479858,36.8857498169,43.2933235168,43.1198539734
412,315.927932739,91.0426940918,36.8246765137,43.09111213685,316.073181152,315.782684326,91.3431854248,90.7422027588,36.9889068604,36.660446167,43.2748451233,42.9073791504
413,314.2194213865,88.4321899414,36.32582473755,42.6058616638,314.440612793,313.99822998,88.4060134888,88.458366394,36.4212837219,36.2303657532,42.3520736694,42.8596496582
414,311.8247375485,88.77630233765,36.24037361145,42.63537216185,311.756988525,311.892486572,89.1424865723,88.410118103,36.2616729736,36.2190742493,42.6266479492,42.6440963745
415,309.7451629635,86.357749939,36.15492248535,42.28740882875,309.856018066,309.634307861,85.5699539185,87.1455459595,36.1795578003,36.1302871704,42.1026496887,42.4721679688
416,309.486999512,85.31231689455,35.9337253571,42.19502830505,309.624023438,309.349975586,85.1953048706,85.4293289185,36.1533851624,35.7140655518,42.1560249329,42.2340316772
417,306.6329803465,82.5250091553,35.7322845459,41.34538841245,306.494934082,306.771026611,82.9391784668,82.1108398438,35.4872207642,35.9773483276,41.3564224243,41.3343544006
418,303.321670532,81.1803665161,35.60218429565,41.25224113465,302.876708984,303.76663208,81.5427017212,80.818031311,35.3743133545,35.8300552368,41.0905761719,41.4139060974
419,300.3968200685,81.2565803528,35.34659957885,41.0410499573,300.393218994,300.400421143,81.2583770752,81.2547836304,35.0899887085,35.6032104492,41.2804679871,40.8016319275
420,298.5679626465,81.1495780945,34.94423294065,41.04156112675,298.4034729,298.732452393,81.7916183472,80.5075378418,34.8364562988,35.0520095825,41.1254730225,40.957649231
421,296.38470459,79.6140174866,34.59036636355,40.59223747255,295.947692871,296.821716309,80.1765060425,79.0515289307,34.6121788025,34.5685539246,40.7616004944,40.4228744507
422,295.685455322,79.8829421997,34.95244407655,40.43057250975,295.643371582,295.727539062,79.6006698608,80.1652145386,34.6085853577,35.2963027954,40.6055793762,40.2555656433
423,293.085205078,78.96940994265,34.49003219605,40.20860481265,292.656402588,293.514007568,79.4610748291,78.4777450562,34.4967041016,34.4833602905,40.3618011475,40.0554084778
424,290.4865264895,77.8459663391,33.86749458315,39.45981407165,290.900695801,290.072357178,77.7787322998,77.9132003784,33.9203567505,33.8146324158,39.4508323669,39.4687957764
425,289.101577759,77.5072441101,33.8733959198,39.35768318175,289.444152832,288.759002686,77.1151428223,77.8993453979,33.9845085144,33.7622833252,39.587348938,39.1280174255
426,286.5783233645,77.0168571472,34.01453208925,39.2126979828,287.641204834,285.515441895,76.8159332275,77.2177810669,33.9393463135,34.089717865,39.0823402405,39.3430557251
427,285.0686798095,76.071762085,33.40533828735,38.67099189755,284.866729736,285.270629883,75.9342193604,76.2093048096,33.2167282104,33.5939483643,38.6851043701,38.656879425
428,282.0542755125,76.7040481567,33.500541687,38.876537323,282.235443115,281.87310791,76.2406082153,77.1674880981,33.3029518127,33.6981315613,38.8816680908,38.8714065552
429,280.0999298095,76.0037612915,32.94343948365,38.51548576355,280.063995361,280.135864258,75.4553833008,76.5521392822,32.9560127258,32.9308662415,38.7985267639,38.2324447632
430,278.0026550295,75.9973449707,33.08637046815,38.36819076535,278.083496094,277.921813965,76.3098983765,75.6847915649,33.0658416748,33.1068992615,38.0220222473,38.7143592834
431,276.537918091,75.2955131531,32.84079360965,37.74180412295,276.731658936,276.344177246,74.9277877808,75.6632385254,33.0766181946,32.6049690247,37.4816017151,38.0020065308
432,274.5863952635,74.0658340454,32.6868286133,37.82135391235,274.561248779,274.611541748,73.7976760864,74.3339920044,32.5864944458,32.7871627808,37.9465789795,37.6961288452
433,271.383132935,73.1343345642,32.27137565615,37.3350772858,271.591247559,271.175018311,73.263923645,73.0047454834,32.1851539612,32.3575973511,37.1474952698,37.5226593018
434,269.6048126225,73.5384979248,32.6609096527,37.100276947,270.612518311,268.597106934,73.3824768066,73.694519043,32.7738189697,32.5480003357,37.1916313171,37.0089225769
435,268.366912842,73.7609825134,31.96036243435,37.11336517335,268.79006958,267.943756104,73.4271316528,74.094833374,32.0039863586,31.9167385101,37.0617866516,37.1649436951
436,266.910140991,71.3762969971,32.16462516785,37.5624332428,266.813140869,267.007141113,71.317276001,71.4353179932,32.195930481,32.1333198547,37.4682579041,37.6566085815
437,263.855697632,72.13637924195,31.8610553741,36.8044052124,264.345062256,263.366333008,71.931602478,72.3411560059,32.0311889648,31.6909217834,36.9370727539,36.6717376709
438,262.289871216,71.9436645508,31.5318222046,36.7612953186,262.491821289,262.087921143,71.8207473755,72.0665817261,31.423532486,31.6401119232,36.8287849426,36.6938056946
439,260.4343109135,72.1918067932,31.12304115295,36.5272655487,260.885955811,259.982666016,72.4525222778,71.9310913086,31.0042304993,31.2418518066,36.5536956787,36.5008354187
440,257.532043457,69.825340271,31.29933357235,36.39126205445,257.9246521,257.139434814,70.090675354,69.560005188,31.2459583282,31.3527088165,36.3294181824,36.4531059265
441,256.245651245,70.58619308475,30.9508562088,35.98094177245,256.340332031,256.150970459,69.6154327393,71.5569534302,30.7311973572,31.1705150604,36.1318283081,35.8300552368
442,253.2348403935,70.31674957275,30.93315029145,35.7320289612,253.543289185,252.926391602,70.7835235596,69.8499755859,30.8990211487,30.9672794342,35.6278457642,35.8362121582
443,251.430091858,69.7504119873,30.58338928225,35.6683883667,251.149108887,251.711074829,71.0062637329,68.4945602417,30.286233902,30.8805446625,35.7669258118,35.5698509216
444,250.1860427855,71.8718109131,30.1461238861,35.74024009705,250.149856567,250.222229004,72.8317947388,70.9118270874,29.9557189941,30.3365287781,35.7730865479,35.7073936462
445,247.7082061765,69.554359436,30.91518688205,35.10949134825,247.917861938,247.498550415,68.9554290771,70.1532897949,30.5962200165,31.2341537476,35.1736450195,35.045337677
446,246.820335388,68.8558654785,30.0365514755,35.23984909055,246.80519104,246.835479736,69.4948272705,68.2169036865,30.4222373962,29.6508655548,35.1782608032,35.3014373779
447,244.6704483035,68.05446624755,30.3254947662,34.983751297,244.976074219,244.364822388,67.3305664062,68.7783660889,30.8153648376,29.8356246948,34.8785400391,35.0889625549
448,242.44178772,69.5012397766,29.79636383055,34.77564048765,242.221099854,242.662475586,70.3544692993,68.6480102539,29.6698551178,29.9228725433,35.110004425,34.4412765503
449,241.5557098385,67.944896698,29.91029930115,34.7484378815,242.124099731,240.987319946,68.2748947144,67.6148986816,30.396062851,29.4245357513,34.7127685547,34.7841072083
450,239.961898804,66.9489898682,29.5474510193,34.37301635745,240.135879517,239.787918091,66.6454162598,67.2525634766,28.9913749695,30.1035270691,33.8531227112,34.8929100037
451,238.6095581055,66.34595489505,29.01754951475,34.23316574095,238.827682495,238.391433716,66.153755188,66.5381546021,29.1940975189,28.8410015106,34.2272644043,34.2390670776
452,237.289039612,67.2484550476,29.0013837814,34.41715431215,237.528717041,237.049362183,67.626701355,66.8702087402,28.8445949554,29.1581726074,34.6932678223,34.141040802
453,235.2264022825,66.7850189209,29.15945625305,34.164648056,235.021118164,235.431686401,67.3115844727,66.2584533691,29.1237869263,29.1951255798,34.0697021484,34.2595939636
454,234.0167388915,66.64002990725,29.2025671005,33.6324386597,234.543823242,233.489654541,66.6890411377,66.5910186768,29.5133228302,28.8918113708,33.8864822388,33.3783950806
455,231.6412963865,66.54200363155,28.49124145505,33.3994369507,231.537368774,231.745223999,66.416519165,66.6674880981,28.5202388763,28.4622440338,33.416885376,33.3819885254
456,230.4198303225,65.24560546875,29.15534973145,33.05018997195,230.561737061,230.277923584,65.1319274902,65.3592834473,29.4235076904,28.8871917725,32.8574752808,33.2429046631
457,228.780593872,64.90996170045,28.8864221573,32.8715877533,228.708999634,228.85218811,64.8091125488,65.0108108521,28.8363838196,28.936460495,32.9436950684,32.7994804382
458,227.5314102175,65.03467559815,28.29519081115,32.35554313655,227.263763428,227.799057007,65.8483886719,64.2209625244,27.9967517853,28.593629837,32.2149200439,32.4961662292
459,226.0202331545,65.1170463562,28.16021347045,32.5061740875,225.746688843,226.293777466,65.2058334351,65.0282592773,28.1173591614,28.2030677795,32.4859008789,32.5264472961
460,223.7371673585,64.6936378479,28.0478181839,32.22775268555,223.540863037,223.93347168,64.8337478638,64.553527832,27.8997535706,28.1958827972,32.1656532288,32.2898521423
461,222.526222229,62.91404151915,28.36190986635,31.9808921814,222.66633606,222.386108398,64.2173690796,61.6107139587,28.7111568451,28.0126628876,31.9932098389,31.9685745239
462,220.9557571415,64.57200622555,28.48431301115,32.0255422592,221.307312012,220.604202271,64.3872451782,64.7567672729,28.6675338745,28.3010921478,32.118434906,31.9326496124
463,220.442024231,62.83577537535,27.8394498825,31.5472202301,220.202346802,220.68170166,63.3690109253,62.3025398254,28.3857746124,27.2931251526,31.5405483246,31.5538921356
464,218.884399414,63.35515594485,27.24924468995,31.5118074417,219.357070923,218.411727905,63.6687355042,63.0415763855,27.3598442078,27.1386451721,31.5374679565,31.4861469269
465,217.386817932,63.2348060608,27.0837316513,31.8859462738,216.9659729,217.807662964,62.8942832947,63.5753288269,26.809671402,27.3577919006,31.4486808777,32.3232116699
466,215.486869812,62.75365829465,27.23949337005,31.0291223526,215.82611084,215.147628784,63.3613128662,62.1460037231,27.1930465698,27.2859401703,30.8949146271,31.1633300781
467,213.0642089845,63.6733531952,27.1904811859,31.2020778656,212.976699829,213.15171814,63.9340705872,63.4126358032,26.9287376404,27.4522247314,31.3475761414,31.0565795898
468,211.1853027345,63.7082519531,27.52946376805,30.95958042145,211.152709961,211.217895508,63.7564964294,63.6600074768,27.611322403,27.4476051331,30.8672008514,31.0519599915
469,210.1016387935,61.765707016,26.8902463913,31.3773431778,210.039535522,210.163742065,61.5906982422,61.9407157898,26.8307132721,26.9497795105,32.1153564453,30.6393299103
470,208.72492218,61.6317577362,26.78272628785,30.91467380525,208.764694214,208.685150146,62.7115745544,60.551940918,26.6187515259,26.9467010498,31.1571712494,30.6721763611
471,207.8267822265,62.1968135834,26.80530834195,30.26031684875,207.855773926,207.797790527,62.2106704712,62.1829566956,27.1637935638,26.4468231201,30.0948028564,30.4258308411
472,205.2819747925,61.3002166748,26.6752061844,30.54464149475,205.551422119,205.012527466,61.4511032104,61.1493301392,27.3013362885,26.0490760803,31.2628955841,29.8263874054
473,204.0651245115,60.1731815338,26.4442577362,30.1122512817,204.491104126,203.639144897,60.811630249,59.5347328186,27.0057220459,25.8827934265,30.1784572601,30.0460453033
474,202.420249939,59.88654899595,25.8335237503,30.0285959244,202.453613281,202.386886597,59.9165725708,59.8565254211,25.86277771,25.8042697906,29.950586319,30.1066055298
475,201.786933899,59.8488254547,25.77116680145,29.81715011595,200.902145386,202.671722412,59.7985305786,59.8991203308,25.8052959442,25.7370376587,29.7494049072,29.8848953247
476,199.158981323,59.19908714295,25.5563840866,29.3385696411,198.951385498,199.366577148,59.2960853577,59.1020889282,25.2905349731,25.8222332001,29.3008480072,29.376291275
477,198.172569275,58.19984436035,25.75654029845,29.3855295181,198.629592896,197.715545654,58.5549926758,57.8446960449,25.3854808807,26.1275997162,29.3685932159,29.4024658203
478,196.019607544,58.7392406464,25.39009952545,29.2223262787,195.951095581,196.088119507,59.363319397,58.1151618958,25.6698055267,25.1103935242,29.5938987732,28.8507537842
479,194.8841018675,59.5511569977,25.1373386383,28.92440032955,194.461715698,195.306488037,58.6176071167,60.4847068787,24.8229904175,25.4516868591,29.0196037292,28.8291969299
480,193.5733337405,58.03125,25.301568985,28.6108217239,193.53843689,193.608230591,57.8241653442,58.2383346558,25.1714668274,25.4316711426,28.8045635223,28.4170799255
481,191.8961257935,56.80054473875,24.6112861633,28.9002790451,191.75088501,192.041366577,57.1420936584,56.4589958191,24.5520095825,24.6705627441,29.0586071014,28.7419509888
482,190.3667297365,58.00481987,25.33569812775,28.4437675476,190.493499756,190.239959717,57.7169036865,58.2927360535,25.4886379242,25.1827583313,28.5992736816,28.2882614136
483,189.297172546,56.47593307495,24.60820674895,28.3323993683,189.34336853,189.250976562,56.7099609375,56.2419052124,24.4432067871,24.7732067108,28.2441253662,28.4206733704
484,188.129852295,56.14772605895,24.5617599487,27.95646476745,188.338470459,187.921234131,56.7520446777,55.5434074402,24.3539047241,24.7696151733,27.576423645,28.3365058899
485,187.5209121705,55.14386749265,24.4249868393,28.12274837495,187.243774414,187.798049927,54.692489624,55.5952453613,24.5602207184,24.2897529602,28.3431777954,27.9023189545
486,185.513961792,55.60730552675,24.07881832125,27.73321247105,185.394638062,185.633285522,55.6347618103,55.5798492432,24.1445102692,24.0131263733,27.6513538361,27.815071106
487,184.4759750365,55.676076889,24.2402267456,27.12530231475,184.355880737,184.596069336,55.5105628967,55.8415908813,23.973608017,24.5068454742,27.0252246857,27.2253799438
488,184.2714538575,55.421005249,23.70852947235,27.61671161655,184.637634277,183.905273438,55.3601875305,55.4818229675,23.8889274597,23.528131485,27.6323642731,27.60105896
489,182.161598206,54.54852867125,24.51018047335,27.0983581543,182.026367188,182.296829224,55.0471229553,54.0499343872,24.7737197876,24.2466411591,27.2648983002,26.9318180084
490,182.3907470705,52.74378585815,23.32284259795,27.02907276155,182.248580933,182.532913208,52.9213600159,52.5662117004,23.3526096344,23.2930755615,27.1027202606,26.9554252625
491,179.1861953735,52.48281288145,23.686460495,26.6503152847,179.084579468,179.287811279,52.154094696,52.8115310669,23.6538715363,23.7190494537,26.7804164886,26.5202140808
492,177.919303894,53.6547527313,23.99105739595,26.7142114639,177.953948975,177.884658813,53.3678627014,53.9416427612,23.9330635071,24.0490512848,26.203042984,27.2253799438
493,176.7889404295,52.53131103515,23.4780921936,26.68495845795,176.765335083,176.812545776,52.6945152283,52.368106842,23.3787841797,23.5774002075,26.7768249512,26.5930919647
494,176.639076233,52.96908950805,23.7577991486,26.21818351745,176.81048584,176.467666626,52.7545623779,53.1836166382,23.423948288,24.0916500092,26.1804618835,26.2559051514
495,175.4727783205,51.97857284545,23.4044456482,26.7293510437,175.884643555,175.060913086,52.2716217041,51.6855239868,23.7370128632,23.0718784332,26.4904460907,26.9682559967
496,175.609046936,52.4610004425,23.59587669375,26.13965988155,175.276992798,175.941101074,52.3722114563,52.5497894287,24.158367157,23.0333862305,25.8545646667,26.4247550964
497,174.336769104,52.1222743988,22.75675964355,26.1299085617,174.430175781,174.243362427,52.6678276062,51.5767211914,22.6469306946,22.8665885925,25.9269294739,26.3328876495
498,173.4304122925,52.06017303465,23.06700229645,25.47683429715,173.028564453,173.832260132,52.0545272827,52.0658187866,22.8322029114,23.3018016815,25.3885593414,25.5651092529
