"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
83,327.0234436034,325.4074218752,72.3452987671,72.29058685302,326.332336426,327.622070312,327.178649902,327.677490234,326.306671143,325.171447754,326.568939209,325.291534424,324.600219727,325.404968262,72.286895752,72.3536148071,72.5101470947,72.4388046265,72.1370315552,72.8729858398,72.5917434692,71.693611145,72.1560211182,72.1385726929
84,319.552923584,318.0954833986,70.64223175052,70.7179824829,319.81036377,319.532196045,318.638153076,320.042327881,319.741577148,317.382843018,320.021789551,316.894744873,317.641998291,318.53604126,70.1801300049,70.829864502,71.1660232544,70.7708435059,70.2642974854,71.1742324829,70.4793395996,70.5660705566,70.6717910767,70.6984786987
85,318.2508911136,315.4723205566,70.02780609132,70.11618347166,317.766204834,317.730285645,317.498291016,320.58480835,317.674865723,314.628387451,314.68637085,315.9453125,316.101837158,315.999694824,70.2150268555,70.1703796387,69.5791473389,70.5193710327,69.6551055908,70.0692749023,70.4824142456,70.0723571777,70.1098175049,69.8470535278
86,316.3114318848,309.4456909178,68.6226119995,68.85273895266,316.072570801,316.351776123,316.51550293,316.27734375,316.33996582,309.674285889,310.091003418,309.173370361,308.60369873,309.686096191,68.5675964355,68.3279190063,68.7066802979,68.6117324829,68.8991317749,68.8991317749,68.8606414795,69.1973190308,68.749786377,68.5568161011
87,310.3995605466,307.8008239746,66.93155670166,67.03994750976,310.630401611,309.715332031,311.107177734,310.249603271,310.295288086,308.808990479,306.672973633,306.202880859,308.622680664,308.696594238,66.8708953857,66.9422302246,67.1074905396,66.3125076294,67.424659729,66.9437713623,67.0494918823,66.9324798584,66.9771270752,67.2968673706
88,304.7955200194,301.2380859374,65.9779953003,66.19324035646,302.661132812,305.454071045,304.193115234,307.951416016,303.71786499,301.293914795,301.04296875,301.210784912,301.796356201,300.846405029,66.0107421875,65.6114578247,66.2221832275,65.9701919556,66.0754013062,65.8814086914,66.2688903809,65.9512023926,66.6014556885,66.2632446289
89,299.491607666,293.459539795,63.79660949708,64.00466842652,301.74710083,298.341369629,299.622375488,298.525115967,299.222076416,294.37677002,292.789367676,292.062133789,293.880493164,294.188934326,63.9034614563,63.3948631287,64.2488555908,63.3748474121,64.0610198975,64.0302276611,64.4587631226,63.6273498535,63.607334137,64.2996673584
90,290.3472778322,285.9049560546,61.968523407,61.9583618164,289.747528076,290.54095459,290.295654297,290.194030762,290.958221436,284.872467041,287.694152832,284.769805908,287.039276123,285.149078369,62.2293395996,61.7304916382,62.1200256348,61.6278495789,62.1349105835,62.1426086426,62.214969635,61.8315963745,61.8208198547,61.7818145752
91,277.9266601562,274.4591430664,60.47269515988,60.40823516846,278.857025146,277.656616211,276.618865967,278.168792725,278.332000732,274.808227539,274.136444092,273.780761719,274.968353271,274.601928711,60.5151901245,60.5603523254,60.4597625732,60.432559967,60.3956108093,60.5526542664,60.2611465454,60.3437728882,60.1739006042,60.7097015381
92,275.895953369,267.0880859376,58.83152313234,59.0228515625,275.013000488,275.657623291,277.786437988,275.255249023,275.767456055,267.112518311,269.734558105,265.296234131,265.449676514,267.847442627,59.1572113037,58.9570579529,58.856464386,58.629108429,58.5577735901,59.1289863586,58.8718643188,59.0253143311,58.9252357483,59.1628570557
93,269.2681396484,259.7180603028,57.14857559204,57.07210617066,268.090209961,269.757659912,269.699645996,267.737091064,271.056091309,259.614379883,260.732696533,259.001617432,259.102722168,260.138885498,57.0437774658,57.1684875488,57.454864502,56.8041038513,57.2716445923,57.4102134705,57.3958435059,56.6542434692,56.735332489,57.1648979187
94,255.6820037842,247.559487915,54.60208587646,54.77072906496,255.684158325,256.2081604,256.13168335,255.803741455,254.582275391,247.641494751,247.122634888,247.692825317,246.493942261,248.846542358,54.4268722534,54.9785842896,54.2380065918,54.9765319824,54.3904342651,54.1374168396,54.8625946045,55.0632629395,54.7953643799,54.9950065613
95,253.0637634278,244.406274414,53.23630752564,53.19976654052,253.385955811,252.640258789,252.78036499,254.080856323,252.431381226,245.614807129,244.872177124,244.531402588,243.865234375,243.147750854,53.4168586731,53.2048988342,53.149471283,53.2167015076,53.1936073303,53.0211677551,53.2305603027,53.3655357361,52.9205741882,53.4609947205
96,242.98722229,234.638381958,51.38194503786,51.13693389892,242.032531738,242.542678833,244.050506592,242.434890747,243.87550354,234.765350342,233.510528564,234.215698242,234.270614624,236.429718018,51.0632362366,51.904914856,51.4455833435,50.925693512,51.5702972412,50.9775276184,51.3388328552,50.9924125671,50.9847145081,51.3911819458
97,235.866619873,227.8426391602,49.49914932252,49.58280410764,236.898803711,234.312179565,236.02633667,235.621917725,236.473861694,226.828414917,228.074508667,227.867172241,228.57901001,227.864089966,49.2823677063,49.3300933838,49.804309845,49.624168396,49.4548072815,49.635974884,49.2192382812,49.7191162109,49.6878089905,49.6518821716
98,232.9844818114,218.7242828372,47.71191635134,47.86095428464,231.907745361,233.451004028,233.31652832,232.234161377,234.012969971,219.56791687,217.404693604,219.506835938,218.395202637,218.746765137,47.8299560547,47.5215110779,48.1106872559,47.6585426331,47.4388847351,47.7365493774,48.0973434448,48.088104248,47.9053993225,47.4773750305
99,222.0312591552,209.6198822022,45.88608856202,45.75963134766,221.076766968,222.210479736,221.416015625,223.771179199,221.681854248,209.142379761,208.626602173,210.097488403,210.050262451,210.182678223,46.0752601624,45.9628639221,45.3105659485,45.5933494568,46.4884033203,45.5877037048,45.8078727722,45.959274292,45.8776702881,45.5656356812
100,207.4017486572,196.2485748292,43.19333114624,43.12004241944,206.49571228,210.767745972,206.696899414,206.648651123,206.399734497,197.300369263,195.956237793,197.343994141,196.378631592,194.263641357,42.9861946106,43.5281562805,43.1504249573,43.3372383118,42.964641571,42.9826011658,42.9297409058,43.2535820007,43.5112190247,42.9230690002
101,198.2318573,185.698840332,41.29308700562,41.20070571902,197.756103516,197.489227295,199.852096558,196.91545105,199.146408081,185.886367798,186.391891479,185.916656494,185.014923096,185.284362793,41.3074569702,41.5450782776,41.227394104,41.0990905762,41.2864151001,41.422416687,41.0431480408,41.3259315491,41.0605964661,41.1514358521
102,189.5335174562,179.8251586914,39.71442489624,39.56025314332,189.337265015,188.713699341,191.124801636,189.356765747,189.135055542,179.664108276,181.263305664,179.840652466,179.07749939,179.280227661,39.5481414795,39.3510665894,39.8601799011,39.4003334045,40.4124031067,39.5281257629,39.3736457825,39.5815010071,39.560459137,39.7575340271
103,184.2768188478,170.2436676026,38.50938644408,38.19693756102,184.073165894,184.400100708,183.91305542,183.676452637,185.32131958,170.013031006,169.959136963,170.370742798,169.203170776,171.67225647,38.2717666626,38.7080001831,38.4257316589,39.0015640259,38.1398696899,38.0803337097,38.1603965759,38.0403022766,38.7182655334,37.9853897095
104,172.4670318604,160.0473388672,36.48063201904,36.37480697634,171.797485352,173.064620972,172.610427856,172.71307373,172.149551392,160.185913086,158.838195801,158.441482544,161.199508667,161.571594238,36.4944877625,36.584815979,36.358997345,36.6238212585,36.3410377502,36.2040061951,36.1614112854,36.5216903687,36.2455787659,36.7413482666
105,161.9730407716,150.0469604492,34.56971206666,34.45341644288,163.55519104,161.622924805,161.211837769,161.355529785,162.119720459,149.431411743,149.517623901,150.584091187,149.448852539,151.252822876,34.4441795349,34.828578949,34.6104621887,34.7408180237,34.224521637,34.4770240784,34.2317047119,34.4606018066,34.5329666138,34.5647850037
106,154.235443115,143.7183502196,33.05776901248,33.11586456298,154.31211853,153.863052368,153.872802734,154.972122192,154.157119751,141.928649902,144.535293579,145.588928223,143.791641235,142.747238159,33.0620803833,32.8875846863,32.9625167847,32.85679245,33.5198707581,32.9265899658,33.4208183289,33.1082687378,33.0995445251,33.0241012573
107,145.305734253,136.617868042,31.15670318602,31.00694618226,144.685150146,146.346954346,146.82270813,144.423919678,144.249938965,136.658416748,136.761047363,136.723083496,137.0027771,135.944015503,30.8855190277,31.0954246521,31.2806968689,30.9311943054,31.590681076,31.2232170105,30.9157981873,31.1949901581,30.9276027679,30.7731227875
108,141.167449951,128.6518890382,29.96541938782,30.0253631592,141.505249023,141.142410278,140.417221069,141.188598633,141.583770752,128.766647339,129.328109741,128.632171631,128.360687256,128.171829224,29.8416309357,29.8169956207,30.0243377686,30.1259536743,30.0181789398,30.2383499146,29.8293132782,30.2280845642,29.7400131226,30.0910549164
109,129.9880035402,117.529200745,28.39886932372,28.11916503904,129.825408936,130.873413086,129.493362427,130.130783081,129.617050171,117.874084473,116.392417908,117.444007874,118.92515564,117.01033783,28.264509201,28.537027359,28.3404655457,28.3373851776,28.5149593353,28.047416687,28.323015213,28.0186767578,28.0109786987,28.1957378387
110,126.0782989502,113.7957366942,27.297706604,27.20573806764,126.393005371,124.482803345,128.011703491,125.719657898,125.784324646,114.402153015,113.84223175,113.505050659,113.672874451,113.556373596,27.6065616608,26.9255199432,27.0430469513,27.2083034515,27.7051010132,27.2308864594,27.2473087311,27.6430015564,26.8023471832,27.1051464081
111,119.8138458254,105.7000152592,26.13937149048,25.74983825684,120.07989502,119.787879944,119.339324951,120.178947449,119.683181763,105.30381012,106.121879578,105.230422974,106.046440125,105.797523499,26.5472774506,25.8369827271,25.8918972015,26.0438098907,26.3768901825,25.6003894806,25.5988502502,25.9488639832,25.6804504395,25.9206371307
112,111.664440918,99.95278320312,24.13011932374,24.15003242492,112.743431091,111.06212616,111.172470093,112.333885193,111.010292053,100.771575928,99.5978393555,99.6779022217,100.080780029,99.6358184814,24.2947597504,24.1798000336,24.2721786499,24.0068435669,23.8970146179,24.1269378662,23.9067668915,24.4235782623,24.2860355377,24.0068435669
113,105.7157196046,93.61925201414,23.5267791748,23.21176528932,105.517822266,104.933265686,105.378738403,107.216575623,105.532196045,93.1410369873,94.2998809814,92.9814224243,93.0994644165,94.5744552612,23.7184143066,23.5721473694,23.362241745,23.4433307648,23.5377616882,23.1738891602,23.0876693726,23.4751491547,23.2154598236,23.1066589355
114,100.5092163086,86.96444396972,22.3872276306,22.09612998962,100.758743286,100.626335144,99.437713623,100.9532547,100.77003479,86.4573822021,88.7165756226,86.417350769,87.2359390259,85.994972229,22.882894516,22.387638092,22.3234863281,21.9195823669,22.42253685,22.0227394104,21.9606399536,21.9524288177,22.1325683594,22.412273407
115,91.6949874878,79.78974456788,20.8918106079,20.5977355957,91.3401489258,92.0412063599,91.1861801147,92.0468521118,91.8605499268,80.5137939453,80.9803085327,77.9056167603,81.2256317139,78.3233718872,20.824886322,20.7135181427,21.1805477142,20.8484954834,20.8916053772,20.6657886505,20.4579353333,20.8120555878,20.5513401031,20.5015583038
116,86.24727172852,74.85575866698,19.91084327698,19.4981124878,84.4337615967,86.141242981,87.1379089355,86.8140716553,86.7093734741,75.2651062012,75.4673080444,75.0634078979,75.0598144531,73.4231567383,20.4758968353,19.7779197693,19.6521816254,19.7240314484,19.9241867065,19.7081222534,19.187204361,19.8338603973,19.5936737061,19.1677017212
117,84.90828247068,71.57885742188,19.1278766632,18.96097831726,84.4260635376,86.0883789062,83.8553619385,84.4635238647,85.7080841064,73.0736618042,71.3107528687,70.888885498,71.0366897583,71.5842971802,19.2185115814,19.2554626465,18.9434261322,18.9506111145,19.2713718414,19.0101451874,19.3478431702,18.9388065338,18.7289009094,18.7791957855
118,80.32913665774,65.07360076904,18.42466392518,18.20449333188,80.1124572754,80.0323944092,81.0418930054,79.1055221558,81.3534164429,65.6340332031,64.1241455078,65.31224823,65.0679550171,65.2296218872,18.759180069,17.907749176,18.244934082,17.9985904694,19.2128658295,18.2942047119,18.6370334625,17.9159622192,18.448682785,17.7265834808
119,79.72087097168,65.57245025634,17.43476715088,17.33407363892,80.3459701538,77.9825973511,81.9610748291,78.1945571899,80.1201553345,64.5526809692,66.075920105,65.3743438721,65.3307266235,66.5285797119,17.3421821594,17.3883724213,17.4422607422,17.4812641144,17.5197563171,17.6239395142,16.9233951569,17.4304561615,17.3868331909,17.3057441711
120,73.74833526612,58.69059371946,16.602633667,16.40699520108,72.5650558472,73.4072494507,77.1209030151,73.2255706787,72.4228973389,58.6814575195,59.5036354065,57.9880981445,58.4612884521,58.8184890747,16.6190567017,17.0742816925,16.5359153748,16.211561203,16.572353363,16.6857757568,16.7802085876,15.9739408493,16.1535682678,16.4414825439
121,66.4367111206,53.435231781,15.81186618806,15.65933761596,66.6563644409,66.089263916,65.753616333,66.3874435425,67.2968673706,53.4958953857,53.2788009644,53.5913543701,53.5544013977,53.2557067871,15.9647026062,15.8153562546,15.7188711166,15.7470979691,15.8133029938,15.8851537704,15.7532567978,15.7558231354,15.4422454834,15.4602088928
122,64.54765319824,53.01141510008,15.31814956664,14.81560554504,64.8252029419,65.190612793,64.3807525635,64.7410354614,63.6006622314,53.2921447754,53.0627365112,53.0981483459,52.9000473022,52.7039985657,15.4833030701,15.525387764,15.1938476562,15.0850458145,15.3031635284,14.8694934845,14.4845790863,14.972650528,14.9516086578,14.7996959686
123,60.23630752564,47.85541229248,14.62828063966,14.16248302458,60.6019248962,60.2046928406,58.9406356812,61.3625144958,60.0717697144,48.5910606384,47.4127082825,48.1430206299,47.91771698,47.2125549316,14.6133975983,14.0945329666,14.7981557846,14.6462430954,14.9890737534,14.0514221191,14.1514997482,14.0149841309,14.3552484512,14.2392606735
124,56.22498703004,43.97424468994,13.67205085754,13.4449005127,59.0781784058,55.2762489319,54.9560012817,55.2783050537,56.5362014771,44.7819480896,43.6985435486,43.4973602295,44.2210006714,43.6723709106,13.7234754562,13.8358707428,13.6690740585,13.6726665497,13.4591674805,13.6223716736,13.2030715942,13.5202407837,13.1122322083,13.7665863037
125,53.15408935548,41.48379745482,13.1741258621,13.01246185304,53.0955810547,56.5243988037,51.4594421387,53.13048172,51.5605430603,41.583568573,41.9181861877,41.1026802063,41.8468475342,40.9677047729,13.1589345932,13.0896501541,13.3098211288,13.1969127655,13.1153106689,13.0983743668,12.7108945847,13.3180322647,12.9243936539,13.0106143951
126,48.3100204468,38.29855651854,12.56914348602,12.15199890134,47.8407325745,47.2838897705,47.6826629639,47.4748077393,51.2680091858,38.1922187805,37.7698364258,38.1511611938,38.7254524231,38.6541137695,12.5795106888,12.9736623764,12.5769443512,12.5738649368,12.1417350769,12.3223876953,12.0519208908,11.9826364517,12.0981111526,12.3049383163
127,47.87727584838,37.38030471802,12.26880779266,11.91622600556,46.7090873718,49.9885559082,46.440158844,48.0855407715,48.1630363464,37.2340354919,36.9897460938,38.166557312,37.0241317749,37.4870529175,12.0765562057,12.070397377,12.351641655,12.4778928757,12.3675508499,12.0308790207,11.6172246933,12.1237716675,11.978017807,11.8312368393
128,45.43219680788,34.8955039978,11.49897918702,11.38802108764,45.3023529053,47.0965652466,44.2399902344,43.5255889893,46.9964866638,34.9661216736,34.9763870239,35.3279418945,34.6273994446,34.5796699524,11.3729324341,11.3303356171,11.8445806503,11.517660141,11.4293870926,11.1922798157,11.517660141,11.1773958206,11.3837099075,11.6690597534
129,43.93698425294,34.13665771484,11.2673122406,11.10739307406,43.2679519653,44.5720405579,43.6559448242,44.4796638489,43.7093200684,33.453666687,34.4826698303,33.720539093,34.6756401062,34.3507728577,11.2954368591,11.076292038,11.346244812,11.2749080658,11.3436794281,10.9146280289,10.6605844498,11.4606933594,11.2425746918,11.2584848404
130,39.97524261474,31.18698310854,10.69651012422,10.38139362336,41.7164916992,39.1103668213,40.6238479614,39.8452949524,38.5802116394,31.3315048218,31.2704334259,31.2406654358,30.9440250397,31.1482868195,10.600025177,10.6220932007,10.6390295029,10.6595582962,10.9618444443,10.427069664,10.2982521057,10.4629955292,10.3526535034,10.3659973145
131,41.24997558594,29.31034660338,10.38898906706,10.070280075072,42.062915802,39.6471939087,39.4049530029,42.5001754761,42.63463974,28.4600448608,29.6399364471,29.7246170044,29.7205104828,29.0066242218,10.1740531921,10.274643898,10.4157791138,10.4024353027,10.6780338287,9.92360210419,9.8902425766,10.5091848373,9.91898345947,10.1093873978
132,36.7382675171,27.2530570984,10.4680250168,9.900918197634,36.2389068604,36.4390602112,38.0372238159,36.2707252502,36.7054214478,27.534198761,26.9783821106,27.6938095093,27.4253959656,26.6334991455,10.5173969269,10.3690767288,10.6549396515,10.5374116898,10.261300087,9.94259166718,9.85380458832,9.94926357269,9.8235244751,9.93540668488
133,34.1525680542,24.6898361206,9.566299057004,9.277972602846,33.5681152344,34.4621429443,34.0300102234,33.3063735962,35.3961982727,25.1774959564,25.0502185822,25.0630493164,24.7895030975,23.3689136505,9.46529769897,9.56691455841,9.47196960449,9.61002540588,9.71728801727,8.99057006836,9.31492424011,9.30517292023,9.12965202332,9.64954376221
134,32.9091407776,21.87688293458,9.416131210328,8.926006889344,33.0266685486,32.6930770874,32.3856582642,32.6479110718,33.792388916,22.1253833771,21.8112926483,22.227514267,22.1931285858,21.0270957947,9.38574886322,9.46940326691,9.32878112793,9.63568592072,9.26103687286,9.07371139526,8.80837726593,9.03675937653,8.72626209259,8.98492431641
135,31.663968277,22.7982143402,9.163730239868,8.774299621584,31.0015048981,32.2481155396,31.178565979,32.2085952759,31.6830596924,21.9914340973,23.4233150482,23.4920864105,23.3617286682,21.7225074768,9.12400722504,9.40525150299,8.95361804962,9.1845664978,9.15120792389,8.75602912903,8.68058586121,8.58256149292,9.1157951355,8.73652648926
136,29.69074440004,21.7501174927,8.964601135252,8.334060668946,28.8434200287,29.2483501434,29.5044460297,29.8231544495,31.0343513489,21.4181671143,21.628074646,21.4325370789,22.6616973877,21.6101112366,9.05882835388,8.96285629272,9.00904560089,8.93565559387,8.8566198349,8.44193935394,8.54817581177,8.27309036255,8.14273262024,8.26436519623
137,28.71162528992,18.88676681518,8.58071346283,8.06215686798,28.8423938751,28.746421814,28.2388477325,29.9201526642,27.8103103638,19.3473300934,18.4964122772,18.3727264404,18.5015449524,19.7158203125,8.61284065247,8.51481628418,8.68161201477,8.48658943176,8.60770893097,7.91281032562,8.2889995575,7.99800443649,7.82607603073,8.28489398956
138,26.7287525177,17.87921447754,8.24168071747,7.656405925752,27.7831096649,26.6473560333,26.3040122986,25.9406528473,26.9686317444,18.0283565521,17.9062099457,17.7968940735,17.9698486328,17.6947631836,8.45425605774,8.25410079956,8.0965423584,8.06934165955,8.3341627121,7.86354112625,7.52789592743,7.72086620331,7.62797355652,7.54175281525
139,25.60408439634,18.41696624756,8.027873992918,7.459637832642,26.3358325958,24.2809028625,26.1218204498,26.7530784607,24.5287876129,19.0224609375,18.5077037811,18.1782169342,18.9978275299,17.3786220551,8.07960605621,8.00929546356,8.0770406723,8.11604499817,7.85738277435,7.3385181427,7.42781829834,7.24100637436,7.6449098587,7.64593648911
140,24.6781349182,18.14557571412,8.024384021756,7.274057865142,23.4027862549,26.0468902588,24.8110580444,23.7271404266,25.4027996063,18.2628974915,18.4620265961,18.3178119659,16.2716083527,19.4135341644,8.02931118011,7.75319910049,8.30336952209,8.00005722046,8.03598308563,7.28719615936,6.95103788376,7.26461458206,7.36777162552,7.49966907501
141,24.15978317262,16.56865882872,7.673239612578,7.106748580932,24.218290329,24.1305294037,24.7166252136,23.1682453156,24.5652256012,17.1107215881,16.6739711761,15.2903327942,16.9351997375,16.8330688477,7.92923307419,7.48889160156,7.6603064537,7.73010444641,7.55766248703,7.13784980774,7.01980924606,7.09935808182,7.30310630798,6.97361946106
142,21.9299495697,16.22490501406,7.481808948518,6.794403457642,21.6424446106,22.6919765472,21.9893798828,21.2914028168,22.0345439911,15.4324951172,16.8654022217,16.2587776184,16.0247497559,16.5431003571,7.36007356644,7.61565637589,7.43141078949,7.52430343628,7.47760057449,6.94128656387,6.85249996185,6.67851877213,6.63694763184,6.86276435852
143,21.3870662689,14.80421218872,7.42730503082,6.734870052338,22.7725524902,21.7204532623,20.5821342468,20.7165966034,21.1435947418,14.1058235168,15.1096801758,15.2236146927,14.2731332779,15.3088092804,7.41088199615,7.38316822052,7.41806697845,7.45809841156,7.46630954742,6.57382202148,6.70315313339,6.62257766724,6.76730537415,7.00749206543
144,20.87928771972,14.31737270356,7.11567840576,6.498378753662,21.2375144958,21.3180904388,20.9085407257,19.757390976,21.1749019623,14.704750061,13.6777992249,13.6808786392,14.4753417969,15.0480937958,7.21688508987,6.98234415054,7.12399244308,7.13015127182,7.12501907349,6.47631025314,6.68672990799,6.44603061676,6.45629501343,6.42652797699
145,19.43827171324,13.87826232914,6.830431365968,6.409797191618,19.7907505035,20.0725078583,19.3201293945,19.0003929138,19.0075778961,14.2197580338,14.2002563477,13.9575033188,13.3072547913,13.7065391541,6.64515924454,6.74780321121,7.0464963913,6.86943626404,6.84326171875,6.44603061676,6.28333997726,6.26743030548,6.75909376144,6.29309129715
146,19.14748153688,13.3107448578,6.866356754302,6.261682224274,19.0891799927,18.5579986572,19.8138446808,19.2200508118,19.0563335419,12.4599304199,12.3696041107,13.2980165482,13.9841909409,14.4419822693,6.66774082184,6.84480142593,7.29130220413,6.74729013443,6.78064918518,6.12475538254,6.19301366806,6.30848789215,6.37931203842,6.3028421402
147,17.99807624816,13.31680068968,6.64926519394,6.214773941038,17.7019481659,18.1058521271,18.0329761505,18.6272830963,17.522321701,13.7398986816,13.7614536285,13.0111274719,12.1827917099,13.8887319565,6.78116226196,6.64926528931,6.61333990097,6.57074260712,6.63181591034,6.32337093353,6.10884571075,6.30078935623,6.08523750305,6.25562620163
148,17.68922119142,11.58571338654,6.689809417724,5.92716598511,17.8995380402,17.1456203461,18.3486042023,18.1335659027,16.9187774658,11.4899463654,11.5566654205,11.4745502472,11.2338504791,12.1735544205,6.65183115005,6.59640359879,6.57022953033,6.74677658081,6.88380622864,5.99388456345,6.00106954575,5.76755475998,5.96001195908,5.91330909729
149,16.79293556214,11.41696662904,6.456807994842,5.91094827652,17.1625556946,16.8458995819,17.2313270569,16.4933185577,16.2315769196,11.5438346863,11.3498373032,11.2826061249,11.4324655533,11.4760894775,6.25562620163,6.243309021,6.63848733902,6.70725870132,6.43935871124,5.83889245987,6.31259346008,5.88456869125,5.69981002808,5.81887674332
